CustomerKey;GeographyKey;FullName;Age;MaritalStatus;Gender;YearlyIncome;IncomeCat;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwner;NumberCarsOwned;YearsSinceFirstPurchase;CloseToStore
21481;614;Jose R. Diaz;67;Married;Male;60000;Average;2;1;Partial College;Professional;Yes;2;1;No
21482;542;Haley M. Flores;66;Single;Female;60000;Average;2;1;Partial College;Professional;No;2;1;Yes
21483;637;Michelle Bailey;67;Married;Female;60000;Average;2;1;Partial College;Professional;Yes;2;1;Yes
21484;638;Abigail E. Coleman;50;Married;Female;60000;Average;2;1;Partial College;Professional;Yes;2;1;Yes
21485;641;Brandon C. Clark;50;Married;Male;60000;Average;2;1;Partial College;Professional;No;2;1;Yes
21486;301;Suzanne Gao;66;Single;Female;60000;Average;2;1;Bachelors;Management;Yes;0;1;No
21487;347;Jacqueline R. Ramirez;67;Single;Female;70000;High;4;1;Partial College;Professional;Yes;2;1;No
21488;359;Madison M. Henderson;66;Married;Female;70000;High;4;1;Partial College;Professional;No;2;1;Yes
21489;49;Neil L. Gutierrez;65;Married;Male;40000;Average;2;1;Partial High School;Skilled Manual;No;2;1;Yes
21490;50;Cole Ward;65;Married;Male;40000;Average;2;1;Partial High School;Skilled Manual;Yes;2;1;No
21491;623;Joseph M. Lewis;60;Married;Male;60000;Average;2;1;Partial College;Professional;Yes;2;1;Yes
21492;314;Robert Jai;65;Single;Male;60000;Average;2;1;Partial College;Professional;Yes;1;1;No
21493;359;Carson Coleman;65;Single;Male;80000;High;3;1;Bachelors;Management;Yes;1;1;Yes
21494;54;Kayla Gonzales;59;Single;Female;60000;Average;2;1;High School;Professional;Yes;2;1;No
21495;631;James Hughes;64;Married;Male;60000;Average;2;1;High School;Professional;Yes;2;1;No
21496;300;Nichole Rai;59;Married;Female;60000;Average;2;1;Partial College;Professional;Yes;2;1;No
21497;307;Patrick S. Cox;59;Married;Male;60000;Average;2;1;Partial College;Professional;Yes;2;1;No
21498;312;Cameron Wilson;59;Married;Male;60000;Average;2;1;Partial College;Professional;Yes;2;1;No
21499;358;Bailey L. Ramirez;64;Married;Female;70000;High;4;2;Partial College;Professional;Yes;1;1;Yes
21500;642;Devin J. Long;64;Married;Male;70000;High;2;1;Partial High School;Skilled Manual;Yes;2;1;No
21501;59;Deb Foster;64;Single;Male;70000;High;2;1;Partial High School;Skilled Manual;Yes;3;2;No
21502;326;Morgan Clark;58;Single;Female;60000;Average;2;1;High School;Professional;Yes;2;1;No
21503;626;Melanie K. Long;64;Married;Female;60000;Average;2;1;High School;Professional;Yes;2;1;No
21504;611;Chloe D. Torres;64;Married;Female;60000;Average;2;1;High School;Professional;Yes;2;1;Yes
21505;192;Ronald Gonzalez;53;Single;Male;110000;Very High;2;4;Partial College;Professional;Yes;3;1;Yes
21506;173;Randall Gutierrez;53;Married;Male;130000;Very High;3;4;Partial College;Professional;Yes;2;1;Yes
21507;231;Hunter L. Smith;59;Married;Male;150000;Very High;1;3;Partial College;Professional;No;3;1;Yes
21508;229;Suzanne Li;60;Married;Female;120000;Very High;3;4;High School;Professional;Yes;4;2;Yes
21509;247;Michele C. Lopez;60;Married;Female;130000;Very High;3;4;Partial College;Professional;Yes;3;2;Yes
21510;155;Carol Perry;61;Married;Female;80000;High;3;2;Partial College;Professional;No;1;1;Yes
21511;265;Richard D. Sanders;56;Married;Male;80000;High;4;2;Partial College;Professional;Yes;1;1;Yes
21512;231;Emma I. Russell;61;Married;Female;80000;High;4;2;Partial College;Professional;No;1;1;Yes
21513;197;Stacey Xu;72;Married;Female;70000;High;5;1;High School;Professional;Yes;2;1;No
21514;134;Krystal A. Zhu;72;Married;Female;110000;Very High;3;4;Bachelors;Management;Yes;4;1;No
21515;233;Barbara Yuan;72;Married;Female;130000;Very High;3;4;Bachelors;Management;Yes;3;1;Yes
21516;246;Larry Serrano;72;Married;Male;130000;Very High;3;4;Bachelors;Management;Yes;4;2;Yes
21517;257;Gerald Subram;71;Married;Male;170000;Very High;3;4;Graduate Degree;Management;Yes;2;2;Yes
21518;197;Ruben M. Madan;70;Married;Male;70000;High;5;1;High School;Professional;Yes;2;1;Yes
21519;162;Franklin Becker;71;Single;Male;100000;Very High;2;3;Bachelors;Management;Yes;4;1;No
21520;238;Seth Baker;70;Married;Male;110000;Very High;3;4;Bachelors;Management;Yes;4;1;No
21521;187;Joanna Romero;70;Single;Female;80000;High;5;0;Partial College;Professional;No;2;1;Yes
21522;196;Morgan C. Bryant;69;Single;Female;90000;High;5;0;Partial College;Professional;No;2;1;No
21523;175;Timothy L. Green;58;Married;Male;120000;Very High;4;5;Bachelors;Management;Yes;0;0;Yes
21524;265;Faith V. Wood;63;Single;Female;80000;High;4;2;Partial College;Professional;Yes;1;0;No
21525;241;Victoria L. Howard;62;Married;Female;80000;High;4;2;Partial College;Professional;Yes;2;1;No
21526;172;Jonathon O. Munoz;46;Single;Male;80000;High;4;2;Partial College;Professional;Yes;2;1;No
21527;211;Sergio Patel;61;Single;Male;90000;High;4;2;High School;Professional;Yes;2;1;No
21528;151;Jay J. Moreno;62;Married;Male;130000;Very High;3;4;Partial College;Professional;Yes;4;1;Yes
21529;183;Kristi L. Martinez;63;Single;Female;100000;Very High;3;4;Bachelors;Management;Yes;3;1;No
21530;182;Toni Raman;57;Married;Female;100000;Very High;3;4;Bachelors;Management;No;4;1;Yes
21531;223;Kari C. Vance;63;Married;Female;100000;Very High;3;4;Bachelors;Management;Yes;4;0;No
21532;175;Sierra L. Turner;63;Married;Female;120000;Very High;2;5;Bachelors;Management;No;2;1;No
21533;259;Gilbert D. Tang;52;Married;Male;130000;Very High;0;5;Partial College;Professional;Yes;2;1;Yes
21534;250;Warren F. Rai;58;Single;Male;130000;Very High;4;5;High School;Professional;No;3;2;Yes
21535;206;Alfredo Sandberg;59;Single;Male;80000;High;4;2;High School;Professional;Yes;2;1;No
21536;128;Billy L. Rubio;65;Married;Male;90000;High;4;1;High School;Professional;Yes;2;1;No
21537;147;Gloria M. Navarro;65;Married;Female;90000;High;4;1;High School;Professional;No;2;1;Yes
21538;220;Tara W. Luo;66;Married;Female;80000;High;5;2;High School;Management;Yes;2;1;Yes
21539;209;Phillip Raman;55;Married;Male;100000;Very High;3;4;Partial College;Management;Yes;4;1;No
21540;255;Ross Rubio;66;Single;Male;150000;Very High;4;5;Bachelors;Management;No;3;2;Yes
21541;265;Daisy Gutierrez;55;Married;Female;160000;Very High;2;5;Partial College;Management;No;3;1;No
21542;220;Patricia L. Vance;67;Married;Female;70000;High;5;1;Partial High School;Skilled Manual;No;3;1;Yes
21543;211;Naomi Romero;61;Married;Female;80000;High;5;1;High School;Management;Yes;3;1;No
21544;240;Gary E. Moreno;50;Married;Male;150000;Very High;4;5;High School;Management;Yes;4;1;No
21545;277;Michele M. Schmidt;66;Married;Female;170000;Very High;0;5;High School;Management;Yes;4;2;Yes
21546;155;Cory B. Garcia;68;Married;Male;90000;High;4;1;Partial High School;Skilled Manual;Yes;4;1;No
21547;238;Brad E. Raje;51;Single;Male;120000;Very High;4;5;High School;Management;Yes;3;1;No
21548;254;Christy E. Chander;62;Married;Female;130000;Very High;5;5;High School;Management;Yes;4;1;No
21549;126;Jerome J. Ruiz;58;Single;Male;100000;Very High;3;4;High School;Management;Yes;4;1;No
21550;163;Kara L. Deng;63;Married;Female;100000;Very High;3;4;High School;Management;No;4;1;Yes
21551;39;Elijah D. Butler;40;Single;Male;60000;Average;0;0;Bachelors;Professional;No;3;1;Yes
21552;20;Francis Alvarez;40;Married;Male;80000;High;0;0;Bachelors;Professional;No;3;2;No
21553;27;Allen Suri;40;Married;Male;90000;High;0;0;Bachelors;Professional;Yes;2;2;No
21554;4;Molly Rana;42;Single;Female;80000;High;0;0;Bachelors;Professional;No;3;1;No
21555;35;Jarrod C. Madan;42;Single;Male;90000;High;0;0;Bachelors;Professional;Yes;2;2;No
21556;15;Gloria G. Serrano;42;Single;Female;90000;High;0;0;Bachelors;Professional;No;3;2;No
21557;6;Kate Lal;42;Single;Female;110000;Very High;0;5;Partial College;Management;Yes;3;2;No
21558;4;Nicole A. Coleman;37;Single;Female;100000;Very High;0;5;High School;Management;Yes;2;2;No
21559;26;Pedro Malhotra;43;Married;Male;100000;Very High;0;5;High School;Management;No;2;2;No
21560;35;Kristopher L. Lopez;42;Married;Male;120000;Very High;0;5;Partial High School;Professional;Yes;4;2;No
21561;8;Albert L. Navarro;44;Single;Male;90000;High;0;0;Bachelors;Professional;No;3;2;No
21562;3;Drew M. Jai;38;Single;Male;100000;Very High;0;5;High School;Management;Yes;3;2;No
21563;24;Carla L. Mehta;44;Single;Female;80000;High;0;0;Bachelors;Professional;Yes;4;1;No
21564;27;Erica A. Liu;44;Single;Female;80000;High;0;0;Bachelors;Professional;Yes;4;1;No
21565;21;Sheena J. Shan;38;Married;Female;110000;Very High;0;5;High School;Management;Yes;3;1;No
21566;22;Jermaine Garcia;44;Married;Male;110000;Very High;0;5;High School;Management;Yes;3;1;No
21567;18;Candace L. Sanchez;39;Married;Female;100000;Very High;0;5;High School;Management;No;3;2;No
21568;23;Jacquelyn J. Hernandez;44;Married;Female;100000;Very High;0;5;High School;Management;Yes;4;2;No
21569;5;Brendan A. Rai;40;Single;Male;90000;High;0;0;Bachelors;Professional;Yes;4;2;No
21570;11;Barry A. Kovár;46;Married;Male;100000;Very High;0;5;High School;Management;Yes;4;2;No
21571;8;Darryl K. Yang;46;Married;Male;110000;Very High;0;5;High School;Management;Yes;4;2;No
21572;7;Randall Ramos;39;Married;Male;130000;Very High;0;5;Bachelors;Management;Yes;4;2;Yes
21573;14;Jimmy E. Munoz;46;Single;Male;130000;Very High;0;5;Bachelors;Management;Yes;4;1;Yes
21574;638;Fernando Lewis;51;Married;Male;100000;Very High;5;2;Partial College;Professional;Yes;1;1;Yes
21575;322;Justin Foster;59;Married;Male;80000;High;3;0;Partial College;Professional;No;2;2;Yes
21576;546;Benjamin Gonzales;59;Married;Male;80000;High;3;0;Partial College;Professional;No;2;1;Yes
21577;49;Tiffany Ma;82;Married;Female;50000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
21578;642;Jordan P. Green;71;Married;Male;60000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
21579;553;Wyatt Jackson;81;Married;Male;60000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
21580;52;Mariah J. Ward;52;Single;Female;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
21581;71;Rachel C. Russell;52;Married;Female;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
21582;49;Amber W. Roberts;38;Married;Female;50000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;2;Yes
21583;653;Jaclyn M. Lal;44;Married;Female;50000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
21584;616;Gavin W. Bryant;44;Married;Male;50000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
21585;543;Trinity O. Gray;44;Married;Female;50000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
21586;552;Stephanie D. Foster;43;Married;Female;60000;Average;1;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
21587;298;Jenna T. Roberts;38;Married;Female;60000;Average;1;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
21588;301;Theodore W. Martin;44;Married;Male;60000;Average;1;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
21589;60;Vanessa Coleman;46;Married;Female;50000;Average;1;1;Bachelors;Skilled Manual;Yes;0;2;Yes
21590;609;Taylor M. Gonzales;45;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
21591;310;Clayton Goel;45;Married;Male;40000;Average;1;1;Bachelors;Skilled Manual;Yes;1;1;Yes
21592;623;Christina Reed;46;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;1;1;Yes
21593;301;Marcus H. Roberts;46;Single;Male;50000;Average;2;2;Bachelors;Skilled Manual;No;0;1;Yes
21594;322;Brianna Moore;36;Married;Female;50000;Average;2;2;Bachelors;Skilled Manual;Yes;0;1;Yes
21595;54;Juan H. Ward;39;Married;Male;60000;Average;1;0;Graduate Degree;Professional;Yes;0;2;Yes
21596;553;Luke H. Wright;44;Married;Male;60000;Average;1;0;Graduate Degree;Professional;Yes;0;1;Yes
21597;312;Jose Jones;39;Married;Male;70000;High;3;0;Graduate Degree;Professional;Yes;0;1;Yes
21598;648;Chloe E. Perez;41;Married;Female;60000;Average;1;0;Graduate Degree;Professional;Yes;0;1;Yes
21599;548;Sara A. Lopez;41;Married;Female;60000;Average;1;0;Graduate Degree;Professional;Yes;0;1;Yes
21600;368;Alexa R. Bell;48;Married;Female;70000;High;2;2;Bachelors;Skilled Manual;Yes;0;2;Yes
21601;360;Jacqueline L. Bell;42;Married;Female;70000;High;2;2;Bachelors;Skilled Manual;Yes;0;1;Yes
21602;612;Manuel S. Malhotra;47;Married;Male;70000;High;2;2;Bachelors;Skilled Manual;Yes;1;1;Yes
21603;609;Seth Barnes;48;Married;Male;70000;High;2;2;Bachelors;Skilled Manual;Yes;1;1;Yes
21604;315;Melanie A. Howard;49;Single;Female;40000;Average;0;0;Bachelors;Professional;No;1;1;Yes
21605;612;Brittney A. Ye;46;Married;Female;60000;Average;2;0;Graduate Degree;Professional;Yes;0;1;Yes
21606;614;Connor W. Roberts;40;Married;Male;60000;Average;2;0;Graduate Degree;Professional;Yes;0;1;Yes
21607;614;Bryce I. Torres;46;Married;Male;60000;Average;2;0;Graduate Degree;Professional;Yes;0;1;Yes
21608;634;David Griffin;40;Married;Male;70000;High;3;0;Graduate Degree;Professional;Yes;0;1;Yes
21609;307;Tabitha Blanco;45;Single;Female;70000;High;4;0;Graduate Degree;Professional;Yes;0;1;Yes
21610;322;Caleb Edwards;40;Married;Male;70000;High;4;0;Graduate Degree;Professional;Yes;0;1;Yes
21611;385;Ethan J. Wilson;46;Married;Male;80000;High;2;0;Graduate Degree;Professional;Yes;0;1;Yes
21612;548;Spencer J. Foster;49;Single;Male;40000;Average;0;0;Bachelors;Professional;No;1;1;Yes
21613;57;Caleb G. Powell;49;Single;Male;50000;Average;2;2;Bachelors;Skilled Manual;No;1;2;Yes
21614;49;William A. Thomas;48;Married;Male;50000;Average;2;2;Bachelors;Skilled Manual;Yes;1;2;Yes
21615;311;Grace J. Torres;49;Single;Female;50000;Average;2;2;Bachelors;Skilled Manual;No;1;1;Yes
21616;612;Carson J. Wood;49;Married;Male;60000;Average;0;0;Graduate Degree;Professional;Yes;0;1;Yes
21617;539;Jennifer Miller;39;Single;Female;60000;Average;0;0;Graduate Degree;Professional;No;0;0;Yes
21618;54;Elijah Carter;44;Married;Male;70000;High;4;0;Graduate Degree;Professional;Yes;0;2;Yes
21619;385;Angela Patterson;50;Single;Female;70000;High;4;0;Graduate Degree;Professional;Yes;0;1;Yes
21620;50;Mariah Brooks;35;Married;Female;60000;Average;2;0;Graduate Degree;Professional;Yes;0;2;Yes
21621;54;Jordan Parker;41;Married;Male;60000;Average;2;0;Graduate Degree;Professional;Yes;0;2;Yes
21622;59;Ethan R. Winston;47;Married;Male;60000;Average;2;0;Graduate Degree;Professional;Yes;0;2;Yes
21623;632;Connor Diaz;47;Married;Male;70000;High;5;5;Graduate Degree;Professional;Yes;2;1;Yes
21624;642;Faith L. Price;47;Single;Female;70000;High;5;5;Graduate Degree;Professional;Yes;2;1;Yes
21625;553;Jennifer T. Hall;46;Married;Female;70000;High;5;5;Graduate Degree;Professional;Yes;2;1;Yes
21626;648;Brianna E. Garcia;41;Married;Female;70000;High;5;5;Graduate Degree;Professional;Yes;2;1;Yes
21627;302;Bailey M. Roberts;41;Married;Female;70000;High;5;5;Graduate Degree;Professional;Yes;2;1;Yes
21628;612;Kelli T. Xu;50;Single;Female;40000;Average;0;0;Bachelors;Professional;No;1;1;Yes
21629;52;Thomas Thomas;45;Single;Male;50000;Average;3;3;Bachelors;Skilled Manual;No;1;2;Yes
21630;627;Faith Jenkins;45;Married;Female;50000;Average;3;3;Bachelors;Skilled Manual;Yes;2;1;Yes
21631;49;Martin E. Sanchez;45;Married;Male;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
21632;312;Jaclyn Liang;50;Married;Female;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
21633;633;Cameron F. Zhang;50;Married;Male;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
21634;614;Arianna Cook;45;Married;Female;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
21635;352;Christian G. Lewis;45;Married;Male;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
21636;385;Katherine Rivera;50;Married;Female;50000;Average;3;3;Bachelors;Skilled Manual;Yes;3;1;No
21637;359;Richard I. Lewis;41;Single;Male;40000;Average;0;0;Bachelors;Professional;No;1;1;Yes
21638;539;Olivia J. Harris;51;Single;Female;40000;Average;0;0;Bachelors;Professional;No;1;1;Yes
21639;612;Anthony Wilson;46;Married;Male;60000;Average;4;4;Bachelors;Skilled Manual;Yes;3;1;No
21640;314;Charles Cooper;52;Married;Male;60000;Average;5;5;Bachelors;Skilled Manual;No;3;1;Yes
21641;314;Kaylee Perez;40;Married;Female;60000;Average;4;2;Bachelors;Skilled Manual;Yes;2;1;Yes
21642;59;Alexandra Rodriguez;52;Married;Female;60000;Average;4;2;Bachelors;Skilled Manual;Yes;2;2;Yes
21643;311;Wyatt Diaz;51;Married;Male;60000;Average;4;2;Bachelors;Skilled Manual;Yes;2;1;Yes
21644;383;Sydney Howard;52;Married;Female;60000;Average;4;2;Bachelors;Skilled Manual;Yes;2;1;Yes
21645;644;Spencer Alexander;51;Married;Male;60000;Average;4;2;Bachelors;Skilled Manual;Yes;2;1;Yes
21646;335;Luis D. Bryant;53;Married;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21647;611;Blake Brown;53;Single;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21648;301;Ronnie J. Sun;52;Single;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21649;311;Keith Nara;52;Married;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21650;312;Cedric Zeng;52;Married;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21651;633;Sean L. Cooper;52;Married;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21652;68;Julia Bell;47;Married;Female;70000;High;4;2;Bachelors;Professional;Yes;2;2;Yes
21653;361;Jose Anderson;53;Single;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21654;329;Aidan Barnes;52;Single;Male;70000;High;4;2;Bachelors;Professional;Yes;2;1;Yes
21655;56;Zachary Bryant;47;Married;Male;70000;High;4;2;Bachelors;Professional;Yes;2;2;Yes
21656;69;Hannah J. Hayes;53;Married;Female;70000;High;4;2;Bachelors;Professional;Yes;3;1;Yes
21657;609;Sara J. Green;53;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
21658;68;Jocelyn A. Powell;52;Married;Female;60000;Average;3;2;Graduate Degree;Professional;Yes;0;2;Yes
21659;50;Gabrielle B. Jenkins;53;Married;Female;60000;Average;3;2;Graduate Degree;Professional;Yes;0;3;Yes
21660;339;Allison H. Watson;52;Married;Female;60000;Average;3;2;Graduate Degree;Professional;Yes;0;1;Yes
21661;163;Terry A. Champion;37;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21662;206;Orlando L. Muñoz;44;Single;Male;10000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
21663;177;Kenneth Goel;43;Single;Male;20000;Low;0;0;Partial High School;Manual;No;2;1;Yes
21664;189;Edwin Yuan;44;Single;Male;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
21665;180;Karl A. Jai;42;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21666;153;Leslie Jimenez;42;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
21667;159;Crystal A. Zhang;43;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;1;1;Yes
21668;234;Christina F. Rogers;42;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;1;2;Yes
21669;236;Jessica Rodriguez;43;Married;Female;40000;Average;1;1;Bachelors;Skilled Manual;Yes;1;2;Yes
21670;187;Benjamin A. Lal;38;Single;Male;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
21671;189;Nicolas J. Jai;43;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21672;166;Craig D. Gomez;44;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21673;196;Jésus M. Gill;43;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21674;155;Jada S. Morris;45;Married;Female;10000;Low;0;0;Partial High School;Manual;No;2;1;Yes
21675;202;Adriana Rana;45;Single;Female;10000;Low;0;0;Partial High School;Manual;No;2;0;Yes
21676;219;Valerie A. Guo;44;Single;Female;20000;Low;0;0;Partial High School;Manual;Yes;2;1;Yes
21677;220;Cedric H. Chander;44;Single;Male;20000;Low;0;0;Partial High School;Manual;No;2;1;Yes
21678;260;Alvin L. Tang;44;Single;Male;20000;Low;0;0;Partial High School;Manual;No;2;1;Yes
21679;230;Drew R. Yuan;44;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21680;135;Ricky L. Torres;39;Single;Male;30000;Very High;0;0;High School;Manual;No;1;1;Yes
21681;157;Casey D. Ortega;45;Single;Male;40000;Average;2;2;Partial College;Clerical;Yes;1;1;Yes
21682;234;Katrina Goel;44;Single;Female;40000;Average;2;2;Partial College;Clerical;Yes;2;1;Yes
21683;279;Henry Suri;39;Single;Male;40000;Average;2;2;Partial College;Clerical;Yes;2;1;Yes
